year,ls_number,name,party,gender,portfolio,rank,appointment_begin,appointment_end,house,constituency,pid,State,start_source,end_source,comments,type_begin,type_end
1999,13,JAISINGH RAO PATIL,BJP,M,Mines,MoS,27/05/00,01/09/01,Lok Sabha,BEED,13_Maharashtra_34_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1666.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1689.pdf,,mid_term,mid_term
1990,9,JANESHWAR MISHRA,JD,M,Railways,CM,21/11/90,21/06/91,Lok Sabha,ALLAHABAD,9_Uttar_Pradesh_56_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,,mid_term,end_of_term
1996,11,JANESHWAR MISHRA,SP,M,Water Resources,CM,29/06/96,21/04/97,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,,mid_term,mid_term
1996,11,JANESHWAR MISHRA,SP,M,Water Resources,CM,21/04/97,09/06/97,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,,mid_term,mid_term
1996,11,JANESHWAR MISHRA,SP,M,Petroleum and Natural Gas,CM,09/06/97,19/03/98,Rajya Sabha,NA,NA ,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,,mid_term,end_of_term
1999,13,JAS KAUR MEENA,BJP,F,Human Resource Development,MoS,29/01/03,22/05/04,Lok Sabha,SAWAI MADHOPUR,13_Rajasthan_11_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1996,11,JASWANT SINGH,BJP,M,Finance,CM,16/05/96,01/06/96,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,,start_of_term,mid_term
1998,12,JASWANT SINGH,BJP,M,External Affairs,CM,05/12/98,13/10/99,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1646.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,mid_term,end_of_term
1998,12,JASWANT SINGH,BJP,M,Electronics,CM,03/02/99,13/10/99,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1648.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,mid_term,end_of_term
1998,12,JASWANT SINGH,BJP,M,Surface Transport,CM,06/08/99,13/10/99,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1655.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,mid_term,end_of_term
1999,13,JASWANT SINGH,BJP,M,External Affairs,CM,13/10/99,01/07/02,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,,start_of_term,mid_term
1999,13,JASWANT SINGH,BJP,M,Defence,CM,18/03/01,15/10/01,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1682.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1694.pdf,,mid_term,mid_term
1999,13,JASWANT SINGH,BJP,M,Finance and Company Affairs,CM,01/07/02,22/05/04,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
2014,16,RADHAKRISHNAN P. ,BJP,M,Heavy Industries and Public Enterprises,MoS,27/05/14,09/11/14,Lok Sabha,KANNIYAKUMARI,16_Tamil_Nadu_39_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,,start_of_term,mid_term
2004,14,JAY PRAKASH NARAYAN YADAV,RJD,M,Water Resources,MoS,22/05/04,06/11/05,Lok Sabha,MONGHYR,14_Bihar_29_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1458.pdf,,start_of_term,mid_term
2004,14,JAY PRAKASH NARAYAN YADAV,RJD,M,Water Resources,MoS,24/10/06,22/05/09,Lok Sabha,MONGHYR,14_Bihar_29_0_1,Bihar,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2014,16,BABUL SUPRIYO,BJP,M,Heavy Industries and Public Enterprises,MoS,12/07/16,30/05/19,Lok Sabha,ASANSOL,16_West_Bengal_40_0_1,West_Bengal,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_5.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
2014,16,G.M. SIDDESHWARA,BJP,M,Heavy Industries and Public Enterprises,MoS,09/11/14,12/07/16,Lok Sabha,DAVANAGERE,16_Karnataka_13_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_5.pdf,,mid_term,mid_term
1996,11,JAYANTHI NATARAJAN,TMC(M),F,Civil Aviation,MoS,09/06/97,19/03/98,Rajya Sabha,NA,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,,mid_term,end_of_term
1996,11,JAYANTHI NATARAJAN,TMC(M),F,Parliamentary Affairs,MoS,09/06/97,19/03/98,Rajya Sabha,NA,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,,mid_term,end_of_term
1996,11,JAYANTHI NATARAJAN,TMC(M),F,Coal,MoS,10/01/98,19/03/98,Rajya Sabha,NA,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1635.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,,mid_term,end_of_term
2009,15,JAYANTHI NATARAJAN,INC,F,Environment and Forests,MoS(IC),12/07/11,21/12/13,Rajya Sabha,NA,NA ,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_865.pdf,,mid_term,mid_term
1990,9,JAYANTILAL VIRCHANDBHAI SHAH,JD,M,Agriculture,MoS,21/11/90,25/04/91,Lok Sabha,BANASKANTHA,9_Gujarat_14_0_1,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1540.pdf,,mid_term,mid_term
1999,13,JAYAWANTI BEN NAVINCHANDRA MEHTA,BJP,F,Power,MoS,13/10/99,22/05/04,Lok Sabha,MUMBAI SOUTH,13_Maharashtra_4_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,start_of_term,end_of_term
2009,15,JESUDASU SEELAM,INC,M,Finance,MoS,17/06/13,26/05/14,Rajya Sabha,NA,NA ,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_867.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,JITENDRA SINGH,INC,M,Home Affairs,MoS,12/07/11,28/10/12,Lok Sabha,ALWAR,15_Rajasthan_8_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,JITENDRA SINGH,INC,M,Defence,MoS,28/10/12,26/05/14,Lok Sabha,ALWAR,15_Rajasthan_8_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,JITENDRA SINGH,INC,M,Youth Affairs and Sports,MoS(IC),28/10/12,26/05/14,Lok Sabha,ALWAR,15_Rajasthan_8_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2004,14,JITIN PRASADA,INC,M,Steel,MoS,06/04/08,22/05/09,Lok Sabha,SHAHJAHANPUR,14_Uttar_Pradesh_10_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2009,15,JITIN PRASADA,INC,M,Petroleum and Natural Gas,MoS,28/05/09,19/01/11,Lok Sabha,DHAURAHRA,15_Uttar_Pradesh_29_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,,mid_term,mid_term
2009,15,JITIN PRASADA,INC,M,Road Transport and Highways,MoS,19/01/11,28/10/12,Lok Sabha,DHAURAHRA,15_Uttar_Pradesh_29_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,JITIN PRASADA,INC,M,Human Resource Development,MoS,28/10/12,26/05/14,Lok Sabha,DHAURAHRA,15_Uttar_Pradesh_29_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1999,13,JUAL ORAM,BJP,M,Tribal Affairs,CM,13/10/99,22/05/04,Lok Sabha,SUNDARGARH,13_Odisha_20_0_1,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,start_of_term,end_of_term
2014,16,ANANT GEETE ,SHS,M,Heavy Industries and Public Enterprises,CM,27/05/14,30/05/19,Lok Sabha,RAIGAD,16_Maharashtra_32_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,start_of_term,end_of_term
2009,15,JYOTIRADITYA SCINDIA,INC,M,Commerce and Industry,MoS,28/05/09,28/10/12,Lok Sabha,GUNA,15_Madhya_Pradesh_4_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,JYOTIRADITYA SCINDIA,INC,M,Power,MoS(IC),28/10/12,26/05/14,Lok Sabha,GUNA,15_Madhya_Pradesh_4_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2004,14,JYOTIRADITYA SCINDIA,INC,M,Communications and Information Technology,MoS,06/04/08,22/05/09,Lok Sabha,GUNA,14_Madhya_Pradesh_4_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
1999,13,K JANA KRISHNAMURTHY,BJP,M,Law and Justice,CM,01/07/02,29/01/03,Rajya Sabha,NA,NA ,Gujarat,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf,,mid_term,mid_term
1991,10,K. C. LENKA,INC,M,Agriculture,MoS,21/06/91,18/01/93,Rajya Sabha,NA,NA ,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,start_of_term,mid_term
1991,10,K. C. LENKA,INC,M,Railways,MoS,18/01/93,02/04/94,Rajya Sabha,NA,NA ,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1531.pdf,,mid_term,mid_term
2004,14,K. CHANDRA SHEKHAR RAO,TRS,M,Shipping,CM,22/05/04,25/05/04,Lok Sabha,KARIMNAGAR,14_Andhra_Pradesh_20_2_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1473.pdf,,start_of_term,mid_term
2004,14,K. CHANDRA SHEKHAR RAO,TRS,M,Minister Without Portfolio,CM,25/05/04,27/11/04,Lok Sabha,KARIMNAGAR,14_Andhra_Pradesh_20_2_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1475.pdf,,start_of_term,mid_term
2004,14,K. CHANDRA SHEKHAR RAO,TRS,M,Labour and Employment,CM,27/11/04,24/08/06,Lok Sabha,KARIMNAGAR,14_Andhra_Pradesh_20_2_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1475.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1481.pdf,,mid_term,mid_term
1991,10,K. KAMALA KUMARI,INC,F,Welfare,DM,21/06/91,17/01/93,Lok Sabha,BHADRACHALAM,10_Andhra_Pradesh_5_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,,start_of_term,mid_term
1991,10,K. KARUNAKARAN,INC,M,Industry,CM,11/06/95,16/05/96,Rajya Sabha,NA,NA ,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1584.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2004,14,K. NATWAR SINGH,INC,M,External Affairs,CM,22/05/04,07/11/05,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1459.pdf,,start_of_term,mid_term
2004,14,K. NATWAR SINGH,INC,M,Minister Without Portfolio,CM,07/11/05,07/12/05,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1458.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1460.pdf,,mid_term,mid_term
1991,10,K. P. SINGH DEO,INC,M,Information and Broadcasting,MoS(IC),19/01/93,15/09/95,Lok Sabha,DHENKANAL,10_Odisha_19_0_1,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1554.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,,mid_term,mid_term
1991,10,K. P. SINGH DEO,INC,M,Food Processing Industries,MoS(IC),15/09/95,16/05/96,Lok Sabha,DHENKANAL,10_Odisha_19_0_1,Odisha,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
2009,15,K. RAHMAN KHAN,INC,M,Minority Affairs,CM,28/10/12,26/05/14,Rajya Sabha,NA,NA,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1991,10,K. RAMAMURTHY,INC,M,Labour,MoS(IC),21/06/91,30/07/91,Lok Sabha,KRISHNAGIRI,10_Tamil_Nadu_14_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1548.pdf,,start_of_term,mid_term
2004,14,K. REHMAN KHAN,INC,M,Chemicals and Fertilizers,MoS,22/05/04,20/07/04,Rajya Sabha,NA,NA ,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1471.pdf,,start_of_term,mid_term
1991,10,K. V. THANGKA BALU,INC,M,Welfare,MoS,19/01/93,16/05/96,Lok Sabha,DHARMAPURI,10_Tamil_Nadu_13_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1554.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf,,mid_term,end_of_term
1991,10,K. VIJAYA BHASKARA REDDY,INC,M,"Law, Justice, and Company Affairs",CM,21/06/91,09/10/92,Lok Sabha,KURNOOL,10_Andhra_Pradesh_26_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1529.pdf,,start_of_term,mid_term
2009,15,K.C. VENUGOPAL,INC,M,Power,MoS,19/01/11,28/10/12,Lok Sabha,ALAPPUZHA,15_Kerala_15_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,K.C. VENUGOPAL,INC,M,Civil Aviation,MoS,28/10/12,26/05/14,Lok Sabha,ALAPPUZHA,15_Kerala_15_0_1,Kerala,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2004,14,K.H. MUNCHHATRAIYAPPA,INC,M,Shipping,MoS,25/05/05,22/05/09,Lok Sabha,KOLAR,14_Karnataka_10_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1765.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,mid_term,end_of_term
2004,14,K.H. MUNIYAPPA,INC,M,Road Transport and Highways,MoS,22/05/04,22/05/09,Lok Sabha,KOLAR,14_Karnataka_10_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,,start_of_term,end_of_term
2009,15,K.H. MUNIYAPPA,INC,M,Railways,MoS,28/05/09,28/10/12,Lok Sabha,KOLAR,15_Karnataka_28_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,,mid_term,mid_term
2009,15,K.H. MUNIYAPPA,INC,M,"Micro, Small and Medium Enterprises",MoS(IC),28/10/12,26/05/14,Lok Sabha,KOLAR,15_Karnataka_28_0_1,Karnataka,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
2009,15,K.J. SURYA PRAKASH REDDY,INC,M,Railways,MoS,28/10/12,26/05/14,Lok Sabha,KURNOOL,15_Andhra_Pradesh_18_0_1,Andhra_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,,mid_term,end_of_term
1998,12,K.R. JANARTHANAN,ADMK,M,"Personnel, Public Grievances and Pensions",MoS,19/03/98,09/04/99,Lok Sabha,TIRUNELVELI,12_Tamil_Nadu_36_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1652.pdf,,start_of_term,mid_term
1998,12,K.R. JANARTHANAN,ADMK,M,Finance,MoS,23/05/98,09/04/99,Lok Sabha,TIRUNELVELI,12_Tamil_Nadu_36_0_1,Tamil_Nadu,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1643.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1652.pdf,,mid_term,mid_term
1998,12,KABINDRA PURKAYASTHA,BJP,M,Communications,MoS,19/03/98,13/10/99,Lok Sabha,SILCHAR,12_Assam_2_0_1,Assam,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,,start_of_term,end_of_term
1999,13,KAILASH MEGHWAL,BJP,M,Social Justice and Empowerment,MoS,24/05/03,22/05/04,Lok Sabha,TONK(SC),13_Rajasthan_13_1_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,,mid_term,end_of_term
1991,10,KALP NATH RAI,INC,M,Power and Non-Conventional Energy Sources,MoS(IC),21/06/91,02/07/92,Lok Sabha,GHOSI,10_Uttar_Pradesh_44_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,,start_of_term,mid_term
1991,10,KALP NATH RAI,INC,M,Power,MoS(IC),02/07/92,18/01/93,Lok Sabha,GHOSI,10_Uttar_Pradesh_44_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,,mid_term,mid_term
1991,10,KALP NATH RAI,INC,M,Food,MoS(IC),18/01/93,22/12/94,Lok Sabha,GHOSI,10_Uttar_Pradesh_44_0_1,Uttar_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1536.pdf,,mid_term,mid_term
2014,16,HANSRAJ GANGARAM AHIR,BJP,M,Home Affairs,MoS,05/07/16,30/05/19,Lok Sabha,CHANDRAPUR,16_Maharashtra_13_0_1,Maharashtra,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,,mid_term,end_of_term
1990,9,KALYAN SINGH KALVI,JD,M,Energy,CM,21/11/90,21/06/91,Lok Sabha,BARMER,9_Rajasthan_23_0_1,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,,mid_term,end_of_term
1990,9,KAMAL MORARKA,JD(S),M,PMO,MoS,21/11/90,21/06/91,Rajya Sabha,NA,NA ,Rajasthan,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,,mid_term,end_of_term
1991,10,KAMAL NATH,INC,M,Environment and Forests,MoS(IC),21/06/91,15/09/95,Lok Sabha,CHHINDWARA,10_Madhya_Pradesh_27_0_1,Madhya_Pradesh,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,,start_of_term,mid_term
